nom_commune,code_insee,type_bien,loyer_m2,loyer_m2_min,loyer_m2_max,niveau_prediction,nb_obs_commune,r2_adj,population,superficie_km2,region,departement,latitude,longitude
Pierrefitte-sur-Seine,93059,Appartement,16.4292950904641,13.1075990617616,20.5927672869535,commune,653,0.786019906030212,32379,3,Île-de-France,Seine-Saint-Denis,48.964,2.36
Malakoff,92046,Appartement,22.4134131295002,18.2666575189902,27.5015331946413,commune,1887,0.870773497064651,30292,2,Île-de-France,Hauts-de-Seine,48.821,2.302
Niort,79191,Appartement,10.235159626438,8.05355703271861,13.0077296470455,commune,7702,0.76205246320594,59309,68,Nouvelle-Aquitaine,Deux-Sèvres,46.324,-0.465
La Possession,97408,Appartement,14.1708216178345,11.6990682650675,17.1648015700612,commune,1548,0.833147721763461,35245,119,La Réunion,La Réunion,-20.926,55.336
Carquefou,44026,Appartement,12.9899589963593,11.2804443776415,14.9585449897299,commune,1449,0.921584082165783,20510,43,Pays de la Loire,Loire-Atlantique,47.299,-1.493
Wasquehal,59646,Appartement,13.8036403152832,11.9001963620032,16.0115413357462,commune,1980,0.893879031613728,20836,7,Hauts-de-France,Nord,50.669,3.131
Martigues,13056,Appartement,14.0968212570149,11.1503915278493,17.8218288618746,commune,4437,0.75649615270722,48568,74,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.406,5.048
Villeneuve-le-Roi,94077,Appartement,16.7726714174195,14.1713175831122,19.8515420197744,commune,908,0.841641976764629,21129,8,Île-de-France,Val-de-Marne,48.735,2.408
Saint-Raphaël,83118,Appartement,15.8387271084896,12.6649489700507,19.8078394954795,commune,3978,0.799754499326214,35950,91,Provence-Alpes-Côte d'Azur,Var,43.425,6.768
Chelles,77108,Appartement,16.4167021872342,13.5245124063339,19.9273809367149,commune,3024,0.799429664686067,54309,16,Île-de-France,Seine-et-Marne,48.878,2.59
Hyères,83069,Appartement,14.5377539970448,11.3169854503761,18.6751403194185,commune,6698,0.780765323809241,55103,134,Provence-Alpes-Côte d'Azur,Var,43.12,6.13
Houilles,78311,Appartement,19.171820685508,14.8290710754729,24.7863609612883,commune,2538,0.797399308585417,33449,4,Île-de-France,Yvelines,48.923,2.186
Allauch,13002,Appartement,15.4544039350626,12.5173428280495,19.08061513286,commune,1499,0.771364795206148,21490,50,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.336,5.482
Châlons-en-Champagne,51108,Appartement,9.9487494316632,7.90180634687529,12.5259479806359,commune,6423,0.79004735708649,43877,26,Grand Est,Marne,48.956,4.363
Antibes,06004,Appartement,17.5891531287376,13.8451157932606,22.345664160987,commune,9496,0.826428267971457,75130,27,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,43.581,7.128
La Garde,83062,Appartement,15.1962550679278,12.2731780394317,18.8155152111046,commune,2243,0.829115129449211,25912,16,Provence-Alpes-Côte d'Azur,Var,43.124,6.01
Bois-Colombes,92009,Appartement,21.7521162725517,17.4004015666241,27.1921633832963,commune,2795,0.871214846023517,29765,2,Île-de-France,Hauts-de-Seine,48.914,2.268
Gagny,93032,Appartement,16.5588886172189,13.2045356506943,20.7653490808701,commune,2035,0.794468086319363,40189,7,Île-de-France,Seine-Saint-Denis,48.885,2.537
Cormeilles-en-Parisis,95176,Appartement,16.8538656799161,13.915319758086,20.4129544483944,commune,1360,0.805520402210494,26741,8,Île-de-France,Val-d'Oise,48.976,2.199
Herblay-sur-Seine,95306,Appartement,17.1336609158756,14.4185609089426,20.3600302578137,commune,1513,0.859980891815182,31605,13,Île-de-France,Val-d'Oise,48.99,2.165
Le Grand-Quevilly,76322,Appartement,11.7774456736278,10.0129337665146,13.8529056348226,commune,792,0.815048413581268,25975,11,Normandie,Seine-Maritime,49.407,1.052
Rueil-Malmaison,92063,Appartement,21.4825675716599,17.2460429271544,26.7598028962508,commune,6096,0.894874766989944,78186,15,Île-de-France,Hauts-de-Seine,48.878,2.181
Le Plessis-Trévise,94059,Appartement,16.8913887005522,14.0891118576708,20.2510289587773,commune,1232,0.825778615786822,20218,4,Île-de-France,Val-de-Marne,48.809,2.573
Cergy,95127,Appartement,16.3768587171398,13.801818672703,19.4323304632021,commune,8944,0.865166103407318,68348,15,Île-de-France,Val-d'Oise,49.052,2.035
Sainte-Geneviève-des-Bois,91549,Appartement,16.0433578066416,13.5374996615456,19.0130626886044,commune,3251,0.811452541237955,35846,9,Île-de-France,Essonne,48.641,2.327
Roissy-en-Brie,77390,Appartement,16.5177617715443,13.8005069163972,19.7700313180031,commune,714,0.830302903634446,23061,14,Île-de-France,Seine-et-Marne,48.791,2.654
Arles,13004,Appartement,12.1698260213136,9.82859066574784,15.0687591360559,commune,4229,0.793212470224001,50415,758,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.677,4.627
Rouen,76540,Appartement,12.140157464928,9.68535976440201,15.2171346091805,commune,45651,0.841998762533797,114083,21,Normandie,Seine-Maritime,49.444,1.1
Sotteville-lès-Rouen,76681,Appartement,11.1432793395013,8.88879878414243,13.9695674807804,commune,1804,0.841998762533797,28965,7,Normandie,Seine-Maritime,49.414,1.089
Bobigny,93008,Appartement,17.0572347128644,11.8891677022984,24.4717934286939,commune,1100,0.59560022532819,55056,7,Île-de-France,Seine-Saint-Denis,48.906,2.445
Massy,91377,Appartement,17.928180487008,14.4837073025648,22.1918082753453,commune,4886,0.830765274038153,50962,9,Île-de-France,Essonne,48.731,2.271
Alfortville,94002,Appartement,19.0143795144246,15.3039019805642,23.624473600114,commune,3512,0.822541112693123,45046,4,Île-de-France,Val-de-Marne,48.805,2.42
Créteil,94028,Appartement,18.1369552529646,12.4157084013779,26.494593398435,commune,4465,0.618723695132158,92989,11,Île-de-France,Val-de-Marne,48.778,2.453
Les Lilas,93045,Appartement,21.5843258711647,17.335115770753,26.8751088526704,commune,1855,0.854966375123792,23469,1,Île-de-France,Seine-Saint-Denis,48.879,2.416
Saint-Louis,68297,Appartement,13.3812824464051,10.5839602299634,16.9179320424457,commune,3689,0.805192802276918,22698,17,Grand Est,Haut-Rhin,47.586,7.561
Saint-Mandé,94067,Appartement,26.1255988733261,21.3064939095059,32.0346894889833,commune,1953,0.93936320355406,21195,1,Île-de-France,Val-de-Marne,48.843,2.419
Annemasse,74012,Appartement,16.7347217445825,13.1966254789693,21.221403328821,commune,6748,0.816014342929173,37918,5,Auvergne-Rhône-Alpes,Haute-Savoie,46.193,6.234
Montigny-le-Bretonneux,78423,Appartement,17.6375584321084,14.7064858287148,21.1528077522529,commune,2458,0.841442158208493,31777,11,Île-de-France,Yvelines,48.77,2.038
Colomiers,31149,Appartement,11.9923803619345,10.3821537854101,13.8523460274127,commune,4400,0.846762646259748,40159,21,Occitanie,Haute-Garonne,43.611,1.335
Carpentras,84031,Appartement,10.6071008470384,8.48105171138229,13.2661127662085,commune,4040,0.726558659501665,30769,38,Provence-Alpes-Côte d'Azur,Vaucluse,44.056,5.049
Saint-Nazaire,44184,Appartement,11.5350317441156,9.27643445232769,14.3435452513079,commune,8742,0.810907157897209,72057,48,Pays de la Loire,Loire-Atlantique,47.273,-2.214
Fort-de-France,97209,Appartement,14.3233319242362,10.7040466090822,19.166381173805,commune,3717,0.698684153268583,74921,44,Martinique,Martinique,14.607,-61.07
Argenteuil,95018,Appartement,17.5151914872277,13.4811007885248,22.7564453116016,commune,4731,0.722328050732467,107221,17,Île-de-France,Val-d'Oise,48.948,2.249
Achères,78005,Appartement,16.6768007301568,14.2010131074085,19.5842142028774,commune,1084,0.854706078818884,21368,10,Île-de-France,Yvelines,48.961,2.07
Dreux,28134,Appartement,10.9221377562891,8.92990351423938,13.3588333823689,commune,3044,0.811297857593176,30879,24,Centre-Val de Loire,Eure-et-Loir,48.736,1.371
Meyzieu,69282,Appartement,13.4688540160771,11.3126173287002,16.0360792940602,commune,1999,0.828974774367957,35882,24,Auvergne-Rhône-Alpes,Rhône,45.765,5.005
Viry-Châtillon,91687,Appartement,15.677262840311,13.2305286070371,18.5764739614012,commune,1950,0.843542787581091,31045,6,Île-de-France,Essonne,48.671,2.375
Blagnac,31069,Appartement,12.5418037780021,10.8939850689406,14.4388707172336,commune,4641,0.901098568908083,26466,17,Occitanie,Haute-Garonne,43.635,1.398
Tremblay-en-France,93073,Appartement,15.9378728457847,12.8430525471291,19.7784592032354,commune,1593,0.784453919847803,37271,23,Île-de-France,Seine-Saint-Denis,48.951,2.571
Carcassonne,11069,Appartement,8.86969262521176,7.07899006145895,11.1133716226071,commune,5615,0.768396558756436,46218,65,Occitanie,Aude,43.212,2.353
Saint-Genis-Laval,69204,Appartement,13.0920171395538,10.5424595085999,16.2581523450531,commune,2402,0.879934552212349,20929,13,Auvergne-Rhône-Alpes,Rhône,45.698,4.794
Bruges,33075,Appartement,13.3684972221199,11.3992767257355,15.6778997718644,commune,1743,0.84725169910185,20215,14,Nouvelle-Aquitaine,Gironde,44.882,-0.613
Le Bouscat,33069,Appartement,14.0812272704671,11.3878902564968,17.4115623681417,commune,1558,0.801467913877788,24339,5,Nouvelle-Aquitaine,Gironde,44.865,-0.6
Vénissieux,69259,Appartement,13.1253057601843,10.5949752832355,16.2599389515251,commune,3358,0.762174923437539,66363,15,Auvergne-Rhône-Alpes,Rhône,45.697,4.886
Charenton-le-Pont,94018,Appartement,24.0555617044005,19.4357266762406,29.773522675724,commune,2725,0.900883594755085,29445,2,Île-de-France,Val-de-Marne,48.82,2.416
Chatou,78146,Appartement,19.8894299074461,15.8883879007181,24.8980214050118,commune,2446,0.886828641725616,29649,5,Île-de-France,Yvelines,48.89,2.158
Castelnau-le-Lez,34057,Appartement,14.687327459978,12.353180470862,17.4625140809241,commune,4486,0.869553315677149,24888,11,Occitanie,Hérault,43.633,3.898
Six-Fours-les-Plages,83129,Appartement,15.2253512199106,12.5732151104699,18.4369167100784,commune,3263,0.833064013348948,36203,27,Provence-Alpes-Côte d'Azur,Var,43.093,5.839
Sainte-Foy-lès-Lyon,69202,Appartement,14.6405989398185,11.7417248612807,18.2551660721879,commune,1619,0.865227402304501,21858,7,Auvergne-Rhône-Alpes,Rhône,45.736,4.8
Franconville,95252,Appartement,16.3240672573113,13.725250641795,19.4149585152038,commune,2633,0.83212229327243,37520,6,Île-de-France,Val-d'Oise,48.986,2.23
Gennevilliers,92036,Appartement,19.5934615492509,13.9223296623034,27.5746764222546,commune,906,0.715705832468625,49410,12,Île-de-France,Hauts-de-Seine,48.926,2.293
Montigny-lès-Metz,57480,Appartement,11.9188273240613,9.58379229510747,14.8227800025791,commune,2786,0.820581075584941,21854,7,Grand Est,Moselle,49.1,6.153
Saint-Denis,97411,Appartement,13.2514433525551,10.3255307022548,17.0064625237743,commune,14198,0.844585058739398,154765,142,La Réunion,La Réunion,-20.879,55.448
Le Petit-Quevilly,76498,Appartement,11.3955466378598,9.64431802235219,13.4647657693028,commune,2411,0.834364578835075,21782,4,Normandie,Seine-Maritime,49.43,1.053
Clichy-sous-Bois,93014,Appartement,15.3042260072158,11.988960274236,19.5362507108537,commune,512,0.700951588044386,29735,4,Île-de-France,Seine-Saint-Denis,48.911,2.546
Illkirch-Graffenstaden,67218,Appartement,13.6635970156733,11.3958021485837,16.3826890790587,commune,4186,0.911483108530506,27118,22,Grand Est,Bas-Rhin,48.528,7.711
Tourcoing,59599,Appartement,12.2480752693725,9.9814081525383,15.0294773554637,commune,8965,0.80816636115105,99011,15,Hauts-de-France,Nord,50.724,3.161
Villeurbanne,69266,Appartement,14.1915311294763,11.2415949316244,17.9155677663075,commune,20724,0.820308233313529,156928,15,Auvergne-Rhône-Alpes,Rhône,45.766,4.88
Mont-Saint-Aignan,76451,Appartement,12.3572729881392,10.2978666107305,14.8285272547887,commune,2681,0.873891576659968,20066,8,Normandie,Seine-Maritime,49.46,1.08
Meudon,92048,Appartement,21.1575187011943,16.4435680841305,27.2228384558095,commune,3055,0.889874915604735,46342,10,Île-de-France,Hauts-de-Seine,48.813,2.239
Puteaux,92062,Appartement,24.4607482097688,19.29338600914,31.0120889458314,commune,4897,0.8851296523657,43672,3,Île-de-France,Hauts-de-Seine,48.884,2.238
Courbevoie,92026,Appartement,23.58275423793,18.3074873459682,30.3780790305494,commune,8742,0.878858505784258,81516,4,Île-de-France,Hauts-de-Seine,48.895,2.255
Montreuil,93048,Appartement,20.2791068777575,15.3801743941112,26.7384598653815,commune,6044,0.78103256022409,111455,9,Île-de-France,Seine-Saint-Denis,48.862,2.441
Auch,32013,Appartement,9.29054592296495,7.57753631701409,11.3908056570995,commune,4315,0.824667992720388,23041,73,Occitanie,Gers,43.647,0.583
Saint-Étienne,42218,Appartement,9.55277178733831,7.13564694987329,12.7886720660398,commune,43116,0.735736941027995,172718,80,Auvergne-Rhône-Alpes,Loire,45.44,4.387
Alençon,61001,Appartement,8.5895158946261,6.53796227262026,11.2848285486458,commune,4819,0.776977095501912,25555,11,Normandie,Orne,48.43,0.082
Soissons,02722,Appartement,10.4391037358753,8.37793659792312,13.0073658990663,commune,3840,0.823385684059351,28705,12,Hauts-de-France,Aisne,49.384,3.329
Millau,12145,Appartement,9.45100229911334,7.3788947414399,12.1049896478691,commune,2759,0.782173824594697,21712,170,Occitanie,Aveyron,44.101,3.078
Romans-sur-Isère,26281,Appartement,8.78590970888233,6.74702614835992,11.4409234105898,commune,5045,0.688978722064804,32911,33,Auvergne-Rhône-Alpes,Drôme,45.045,5.052
Reims,51454,Appartement,11.900995656234,9.48671705811706,14.9296850261299,commune,38836,0.846373337189075,179380,47,Grand Est,Marne,49.258,4.031
Chaumont,52121,Appartement,8.69671555247993,6.85299388736767,11.0364699930876,commune,3863,0.796082080717032,21699,55,Grand Est,Haute-Marne,48.111,5.14
Cherbourg-en-Cotentin,50129,Appartement,10.3344352469695,8.07103970950974,13.2325642937884,commune,6014,0.801072271124323,77808,16,Normandie,Manche,49.642,-1.624
Mâcon,71270,Appartement,9.70659495492676,7.56734788968308,12.4505952405679,commune,5070,0.776947357340968,34448,27,Bourgogne-Franche-Comté,Saône-et-Loire,46.303,4.833
Saint-Leu,97413,Appartement,15.2346909298039,11.4012466704519,20.3570551918819,commune,1290,0.572554750926686,34893,118,La Réunion,La Réunion,-21.166,55.287
Évreux,27229,Appartement,11.5233868177525,9.5227697496916,13.9443089817279,commune,8513,0.855539069376363,47289,26,Normandie,Eure,49.027,1.152
Narbonne,11262,Appartement,9.98637208235426,8.11000602175647,12.2968623080782,commune,9477,0.801535776904668,56395,175,Occitanie,Aude,43.184,3.004
Villeneuve-sur-Lot,47323,Appartement,8.66990514788182,6.87140132800305,10.9391449698824,commune,3384,0.739567471225473,21629,81,Nouvelle-Aquitaine,Lot-et-Garonne,44.41,0.706
Grenoble,38185,Appartement,12.5978540006549,9.98103492369341,15.9007484329178,commune,46515,0.850517589678177,157477,19,Auvergne-Rhône-Alpes,Isère,45.186,5.736
Amiens,80021,Appartement,13.5679024330183,11.1338034537811,16.5341500050807,commune,34240,0.853628157511679,133625,50,Hauts-de-France,Somme,49.894,2.296
Le Robert,97222,Appartement,15.1079191809131,11.8433019647788,19.2724311729787,commune,618,0.66900429377052,21305,46,Martinique,Martinique,14.678,-60.939
Joué-lès-Tours,37122,Appartement,11.5458128116688,9.93946557812443,13.4117667025765,commune,4499,0.90528160629742,38183,32,Centre-Val de Loire,Indre-et-Loire,47.351,0.662
Le Havre,76351,Appartement,11.0982922208645,8.49669563745645,14.4964696248168,commune,24909,0.7926637989694,166058,55,Normandie,Seine-Maritime,49.494,0.108
Hazebrouck,59295,Appartement,11.9721052506931,9.80645863929546,14.6160106727346,commune,1774,0.730152803567412,21498,27,Hauts-de-France,Nord,50.723,2.537
Libourne,33243,Appartement,11.6929559031446,9.58701050402621,14.2615070355316,commune,3330,0.785000228314914,24557,21,Nouvelle-Aquitaine,Gironde,44.914,-0.245
Trappes,78621,Appartement,15.9012280369199,13.3911576259408,18.881792011194,commune,1593,0.861466556824765,33717,14,Île-de-France,Yvelines,48.776,1.999
Agde,34003,Appartement,11.8648100671454,8.95337727217182,15.7229739851325,commune,3982,0.650744862664773,29103,51,Occitanie,Hérault,43.313,3.478
Bourges,18033,Appartement,10.5218712587662,8.39939096109143,13.1806907547097,commune,10302,0.774156879383034,63702,69,Centre-Val de Loire,Cher,47.081,2.399
Laon,02408,Appartement,9.20661589259904,7.40426898049471,11.4476900308657,commune,3424,0.802972750594605,24021,45,Hauts-de-France,Aisne,49.565,3.621
Sens,89387,Appartement,12.4993696236539,10.1519904913949,15.3895180576804,commune,4607,0.808594086710057,27034,22,Bourgogne-Franche-Comté,Yonne,48.199,3.283
La Rochelle,17300,Appartement,14.0621496740918,11.1249554021273,17.7748176337631,commune,10263,0.778125038656778,78535,32,Nouvelle-Aquitaine,Charente-Maritime,46.16,-1.151
Montauban,82121,Appartement,10.5270713904391,8.55938973215653,12.9470950064428,commune,8021,0.797125337986387,61919,136,Occitanie,Tarn-et-Garonne,44.016,1.353
La Courneuve,93027,Appartement,17.0061328702563,12.816167410473,22.5659158419294,commune,731,0.703575451551374,47160,8,Île-de-France,Seine-Saint-Denis,48.927,2.39
Mérignac,33281,Appartement,13.8944652301384,11.5416437636652,16.7269210508208,commune,6234,0.812917451515224,75729,48,Nouvelle-Aquitaine,Gironde,44.845,-0.656
Olivet,45232,Appartement,12.0727078862595,10.4651254761215,13.9272363278887,commune,3410,0.892849703250451,22855,23,Centre-Val de Loire,Loiret,47.865,1.897
Abbeville,80001,Appartement,9.5469232146967,7.78475249077941,11.7079821067233,commune,2697,0.827256086209801,22595,26,Hauts-de-France,Somme,50.106,1.834
Saint-André,97409,Appartement,11.6983392182953,9.63821797531828,14.1988011494197,commune,1483,0.736481536840463,57150,54,La Réunion,La Réunion,-20.96,55.65
Fleury-les-Aubrais,45147,Appartement,13.0302248588379,11.0287652350663,15.394901990663,commune,1570,0.83903877242081,21438,10,Centre-Val de Loire,Loiret,47.931,1.921
Aulnay-sous-Bois,93005,Appartement,17.5062964834714,13.8675590093287,22.0998098051026,commune,3304,0.740843765073713,86135,16,Île-de-France,Seine-Saint-Denis,48.934,2.5
Dole,39198,Appartement,9.27784310833128,7.29848577575394,11.7940043164527,commune,3946,0.785573105437029,23775,38,Bourgogne-Franche-Comté,Jura,47.091,5.489
Montereau-Fault-Yonne,77305,Appartement,15.0203199405792,11.9823711552463,18.8284946438654,commune,2193,0.796790882728517,22259,9,Île-de-France,Seine-et-Marne,48.385,2.956
Vierzon,18279,Appartement,8.2611713704508,6.47962867111923,10.5325406556311,commune,3422,0.692696773202692,25348,75,Centre-Val de Loire,Cher,47.221,2.07
Cahors,46042,Appartement,9.27077007653166,7.59091421855883,11.3223750575108,commune,3286,0.822254901241355,20141,65,Occitanie,Lot,44.447,1.441
Asnières-sur-Seine,92004,Appartement,21.7411122772734,17.2633872009328,27.3802561195792,commune,9429,0.874650735683708,89662,5,Île-de-France,Hauts-de-Seine,48.911,2.289
Belfort,90010,Appartement,9.72412754359503,7.65157833847794,12.3580589913836,commune,10906,0.80694851679224,45155,17,Bourgogne-Franche-Comté,Territoire de Belfort,47.638,6.863
Annecy,74010,Appartement,17.5237324755463,12.939700138102,23.7317091275007,commune,13754,0.798172828148659,131715,16,Auvergne-Rhône-Alpes,Haute-Savoie,45.899,6.129
Montbéliard,25388,Appartement,9.29497056041492,6.86034499678047,12.5936053885811,commune,5170,0.730256053300881,25573,15,Bourgogne-Franche-Comté,Doubs,47.51,6.798
Castres,81065,Appartement,9.36240350163481,7.49375463562543,11.6970201974204,commune,5816,0.759163577931465,42672,99,Occitanie,Tarn,43.604,2.242
Joinville-le-Pont,94042,Appartement,20.6775902154758,16.8609372724843,25.3581832498059,commune,1585,0.883623452493712,20413,2,Île-de-France,Val-de-Marne,48.818,2.467
Maubeuge,59392,Appartement,10.3924276365865,8.26762573132327,13.0633093092859,commune,1695,0.704492376388389,29066,19,Hauts-de-France,Nord,50.28,3.967
Vertou,44215,Appartement,12.9052128196595,11.0095615372712,15.1272616404288,commune,1344,0.87906521054749,26002,38,Pays de la Loire,Loire-Atlantique,47.168,-1.473
Saint-Quentin,02691,Appartement,9.8095514134895,7.82699737447039,12.2942802111781,commune,10599,0.795136599331787,52958,23,Hauts-de-France,Aisne,49.847,3.287
Laval,53130,Appartement,9.83766486042454,7.79338926800363,12.41817219414,commune,9760,0.81810025684089,49657,34,Pays de la Loire,Mayenne,48.071,-0.774
Rochefort,17299,Appartement,10.9793316836371,8.76603011623703,13.7514613366471,commune,3918,0.730004068223159,23092,22,Nouvelle-Aquitaine,Charente-Maritime,45.937,-0.962
Beaune,21054,Appartement,12.1765092853657,9.7849343434715,15.1526186249295,commune,3210,0.826902584908552,20032,31,Bourgogne-Franche-Comté,Côte-d'Or,47.026,4.84
Brive-la-Gaillarde,19031,Appartement,9.95263668360798,8.00575855412943,12.3729658203102,commune,8812,0.788547140303265,46599,48,Nouvelle-Aquitaine,Corrèze,45.16,1.534
Le Creusot,71153,Appartement,8.13932555105892,6.30001145518098,10.5156349154952,commune,3804,0.727560504258139,20731,18,Bourgogne-Franche-Comté,Saône-et-Loire,46.805,4.428
Taverny,95607,Appartement,16.3121921831328,13.9009222379503,19.1417237838381,commune,2035,0.879564171934159,27025,10,Île-de-France,Val-d'Oise,49.026,2.226
Bourg-en-Bresse,01053,Appartement,10.5846820688741,8.29083980247918,13.5131659962411,commune,6711,0.78564025064712,41525,24,Auvergne-Rhône-Alpes,Ain,46.205,5.225
Eysines,33162,Appartement,12.8403388406765,11.2107360635679,14.7068221576623,commune,2244,0.843943513495245,24374,12,Nouvelle-Aquitaine,Gironde,44.886,-0.649
Salon-de-Provence,13103,Appartement,13.1730660939071,10.6970964688708,16.2221282026787,commune,6088,0.777272773498862,44731,71,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.641,5.099
Istres,13047,Appartement,13.5342177050317,10.9908934252354,16.6660745218963,commune,3889,0.777272773498862,44577,114,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.517,4.99
Miramas,13063,Appartement,12.8552453151989,10.4420007515508,15.8262133901302,commune,1943,0.777272773498862,26405,26,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.58,5.001
Talence,33522,Appartement,14.336458284317,11.6345616092914,17.6658169890838,commune,5833,0.836874303643189,45225,8,Nouvelle-Aquitaine,Gironde,44.808,-0.589
Le Mans,72181,Appartement,11.0607365299925,8.98641745822004,13.6138670559983,commune,22218,0.852171756782611,145004,53,Pays de la Loire,Sarthe,48.008,0.197
Châtellerault,86066,Appartement,8.86965331583633,6.96584884679517,11.2937779261922,commune,4463,0.715409127301345,31284,52,Nouvelle-Aquitaine,Vienne,46.818,0.547
Albi,81004,Appartement,9.21724586855932,7.53418515493635,11.2762853121296,commune,9677,0.835257563973494,49714,45,Occitanie,Tarn,43.927,2.146
Béziers,34032,Appartement,9.93716325468111,7.87839817809548,12.5339201342646,commune,15552,0.76973150805414,80341,96,Occitanie,Hérault,43.343,3.214
Besançon,25056,Appartement,12.3686113537377,9.79447953789933,15.619262486368,commune,28421,0.843941841891269,119198,65,Bourgogne-Franche-Comté,Doubs,47.238,6.024
Montluçon,03185,Appartement,8.29654385881946,6.5438457519955,10.5186831429095,commune,8928,0.72297262799354,33342,21,Auvergne-Rhône-Alpes,Allier,46.34,2.607
Yerres,91691,Appartement,16.772915938534,14.1260102575442,19.9157939115101,commune,1445,0.853948435791928,28699,10,Île-de-France,Essonne,48.717,2.488
Cholet,49099,Appartement,10.5276098595961,8.41896922253594,13.1643870438668,commune,5279,0.820195900589567,53936,87,Pays de la Loire,Maine-et-Loire,47.059,-0.879
Étampes,91223,Appartement,13.4058652353077,11.2189001401348,16.0191480860327,commune,3215,0.815631868406515,26529,46,Île-de-France,Essonne,48.435,2.161
Saumur,49328,Appartement,8.66219068180901,6.78063935540789,11.0658513858543,commune,4668,0.746233038276312,26215,66,Pays de la Loire,Maine-et-Loire,47.26,-0.076
Cournon-d'Auvergne,63124,Appartement,11.5043421846046,9.67728392500173,13.6763465995392,commune,923,0.808999902132379,20193,19,Auvergne-Rhône-Alpes,Puy-de-Dôme,45.742,3.199
Rambouillet,78517,Appartement,15.915811818042,13.1855032480768,19.2114825700166,commune,3314,0.86250924752437,26816,36,Île-de-France,Yvelines,48.645,1.82
Poitiers,86194,Appartement,11.1895042611754,9.01900659149537,13.8823499396182,commune,24209,0.851764725267269,90240,42,Nouvelle-Aquitaine,Vienne,46.58,0.341
Aurillac,15014,Appartement,8.18513094583008,6.33812216149045,10.5703813989964,commune,5811,0.741779810530686,25815,29,Auvergne-Rhône-Alpes,Cantal,44.93,2.446
Béthune,62119,Appartement,10.3612372056366,8.38419808064456,12.8044728188501,commune,4700,0.792033776926334,24992,10,Hauts-de-France,Pas-de-Calais,50.531,2.639
Bruay-la-Buissière,62178,Appartement,9.63043493113893,7.93485613444728,11.6883375566533,commune,1132,0.651024728929872,21827,17,Hauts-de-France,Pas-de-Calais,50.482,2.546
Le Moule,97117,Appartement,13.7765858942768,10.4030694494204,18.2440691975732,commune,433,0.55413110715563,22645,83,Guadeloupe,Guadeloupe,16.331,-61.344
Remire-Montjoly,97309,Appartement,16.2296461606139,12.9110945512067,20.4011684256556,commune,1334,0.769699010779315,27274,51,Guyane,Guyane,4.905,-52.276
Les Abymes,97101,Appartement,13.4094145768078,10.3886339091956,17.3085701993544,commune,1494,0.544032601060105,52118,70,Guadeloupe,Guadeloupe,16.271,-61.505
Cayenne,97302,Appartement,15.1720822504845,12.1496138419691,18.9464523572183,commune,3801,0.752974345444918,63468,31,Guyane,Guyane,4.938,-52.335
Baie-Mahault,97103,Appartement,16.1613933157041,12.0481802547343,21.6788451353267,commune,786,0.671447324455152,30909,47,Guadeloupe,Guadeloupe,16.268,-61.587
Sainte-Anne,97128,Appartement,13.3742611921695,9.79554511269419,18.260429652309,commune,532,0.55362766449001,24281,81,Guadeloupe,Guadeloupe,16.226,-61.386
Kourou,97304,Appartement,15.1709587527787,11.8977256798116,19.3447046664601,commune,515,0.795598198163042,24612,2285,Guyane,Guyane,5.158,-52.643
Saint-Laurent-du-Maroni,97311,Appartement,16.3233736898202,12.5792462090092,21.1819153699912,commune,423,0.661807998293107,50250,4151,Guyane,Guyane,5.504,-54.029
Le Gosier,97113,Appartement,15.9608363216141,10.703643570706,23.8001475294411,commune,2058,0.567186205283265,27184,45,Guadeloupe,Guadeloupe,16.206,-61.492
Petit-Bourg,97118,Appartement,14.7484070707358,10.6825300864595,20.3617971925806,commune,600,0.672757520043904,24272,131,Guadeloupe,Guadeloupe,16.192,-61.59
Matoury,97307,Appartement,15.0352286006121,11.7733961784813,19.2007552999738,commune,750,0.672175196690772,34810,149,Guyane,Guyane,4.85,-52.331
Caen,14118,Maison,9.60737426401857,7.71758379990715,11.9599142221218,commune,1278,0.758893455157493,108200,26,Normandie,Calvados,49.181,-0.373
Les Mureaux,78440,Maison,12.8583210860364,10.0435043168682,16.4620251991054,commune,152,0.76633785769241,33977,12,Île-de-France,Yvelines,48.994,1.909
Saint-Étienne,42218,Maison,9.50012672676617,6.77313013975918,13.3250662488859,commune,558,0.740692502802971,172718,80,Auvergne-Rhône-Alpes,Loire,45.44,4.387
Le Creusot,71153,Maison,8.74019918919414,6.88792033409126,11.090587312501,commune,297,0.795775390099164,20731,18,Bourgogne-Franche-Comté,Saône-et-Loire,46.805,4.428
Saint-Mandé,94067,Maison,20.4874072015137,12.0234867178426,34.9094953644154,maille,10,0.664411770881661,21195,1,Île-de-France,Val-de-Marne,48.843,2.419
Vincennes,94080,Maison,20.4874072015137,12.0234867178426,34.9094953644154,maille,58,0.664411770881661,48798,2,Île-de-France,Val-de-Marne,48.848,2.44
