libelle_geographique;code_geographique;region;departement;epci;actifs_occupes_15_ans_ou_plus_en_2018_princ;salaries_15_ans_ou_plus_en_2018_princ;non_salaries_15_ans_ou_plus_en_2018_princ;actifs_occ_15_ans_ou_plus_tp_en_2018_princ;salaries_15_ans_ou_plus_tp_en_2018_princ;salaries_15_ans_ou_plus_tp_hommes_en_2018_princ;salaries_15_ans_ou_plus_tp_femmes_en_2018_princ;non_salaries_15_ans_ou_plus_tp_en_2018_princ;actifs_occupes_15_ans_ou_plus_hommes_en_2018_princ;salaries_15_ans_ou_plus_hommes_en_2018_princ;salaries_15_ans_ou_plus_hommes_fonct_publ_cdi_en_2018_princ;salaries_15_ans_ou_plus_hommes_cdd_en_2018_princ;salaries_15_ans_ou_plus_hommes_interim_en_2018_princ;salaries_15_ans_ou_plus_hommes_emplois_aides_en_2018_princ;salaries_15_ans_ou_plus_hommes_apprentissage_stage_en_2018_princ;non_salaries_15_ans_ou_plus_hommes_en_2018_princ;non_salaries_15_ans_ou_plus_hommes_independants_en_2018_princ;non_salaries_15_ans_ou_plus_hommes_employeurs_en_2018_princ;non_salaries_15_ans_ou_plus_hommes_aides_familiaux_en_2018_princ;actifs_occupes_15_ans_ou_plus_femmes_en_2018_princ;salaries_15_ans_ou_plus_femmes_en_2018_princ;salaries_15_ans_ou_plus_femmes_fonct_publ_cdi_en_2018_princ;salaries_15_ans_ou_plus_femmes_cdd_en_2018_princ;salaries_15_ans_ou_plus_femmes_interim_en_2018_princ;salaries_15_ans_ou_plus_femmes_emplois_aides_en_2018_princ;salaries_15_ans_ou_plus_femmes_apprentissage_stage_en_2018_princ;non_salaries_15_ans_ou_plus_femmes_en_2018_princ;non_salaries_15_ans_ou_plus_femmes_independantes_en_2018_princ;non_salaries_15_ans_ou_plus_femmes_employeurs_en_2018_princ;non_salaries_15_ans_ou_plus_femmes_aides_familiales_en_2018_princ;salaries_15_64_ans_hommes_en_2018_princ;salaries_15_24_ans_hommes_en_2018_princ;salaries_25_54_ans_hommes_en_2018_princ;salaries_55_64_ans_hommes_en_2018_princ;salaries_15_64_ans_hommes_tp_en_2018_princ;salaries_15_24_ans_hommes_tp_en_2018_princ;salaries_25_54_ans_hommes_tp_en_2018_princ;salaries_55_64_ans_hommes_tp_en_2018_princ;salaries_15_64_ans_femmes_en_2018_princ;salaries_15_24_ans_femmes_en_2018_princ;salaries_25_54_ans_femmes_en_2018_princ;salaries_55_64_ans_femmes_en_2018_princ;salaries_15_64_ans_femmes_tp_en_2018_princ;salaries_15_24_ans_femmes_tp_en_2018_princ;salaries_25_54_ans_femmes_tp_en_2018_princ;salaries_55_64_ans_femmes_tp_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_commune_residence_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_commune_que_commune_residence_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_commune_meme_dept_residence_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_dept_meme_region_residence_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_region_en_metropole_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_region_hors_metropole_en_2018_princ;actifs_occ_15_ans_ou_plus_pas_de_transport_pour_travail_en_2018_princ;actifs_occ_15_ans_ou_plus_marche_a_pied_pour_travail_en_2018_princ;actifs_occ_15_ans_ou_plus_velo_en_2018_princ;actifs_occ_15_ans_ou_plus_deux_roues_motorise_en_2018_princ;actifs_occ_15_ans_ou_plus_voiture_en_2018_princ;actifs_occ_15_ans_ou_plus_transport_en_commun_en_2018_princ;salaries_15_ans_ou_plus_fonct_publ_cdi_en_2018_princ;salaries_15_ans_ou_plus_cdd_en_2018_princ;salaries_15_ans_ou_plus_interim_en_2018_princ;salaries_15_ans_ou_plus_emplois_aides_en_2018_princ;salaries_15_ans_ou_plus_apprentissage_stage_en_2018_princ;non_salaries_15_ans_ou_plus_independants_en_2018_princ;non_salaries_15_ans_ou_plus_employeurs_en_2018_princ;non_salaries_15_ans_ou_plus_aides_familiaux_en_2018_princ
Cabriès;13019;93;13;Métropole Aix-Marseille-Provence;4416.27645299628;3568.81106168111;847.465391315171;705.241116827992;582.877606685552;114.057055728494;468.820550957058;122.36351014244;2294.97337804385;1765.80218268571;1607.02513760522;74.5792659538689;22.877014083639;2.98395835873552;58.3368066842451;529.171195358145;229.770097981206;297.411791804449;1.98930557249034;2121.30307495243;1803.0088789954;1629.71602607463;115.313135219266;10.9411806486969;2.98395835873552;44.0545786940722;318.294195957026;201.919819966341;111.401112059459;4.97326393122586;1728.00537680839;125.837682612926;1262.72890913653;339.438785058936;100.131916721061;34.48483282888;45.7540281672779;19.8930557249034;1777.14790655303;114.559105996008;1369.1662286147;293.422571942326;450.916800804645;60.0182558102924;313.315627667229;77.5829173271234;912.596248862523;3503.68020413376;3310.24808951679;55.7441729225848;122.76814990071;14.9197917936776;194.149860657811;78.9626564972591;26.1995958492176;84.5454868308396;3833.3138283407;199.105024820455;3236.7411636798497;189.89240117313489;33.8181947323359;5.96791671747104;102.3913853783173;431.689917947547;408.812903863908;6.9625695037162
Cadolive;13020;93;13;Métropole Aix-Marseille-Provence;976.0;856.0;120.0;159.0;149.0;23.0;126.0;10.0;481.0;401.0;356.0;27.0;7.0;0.0;11.0;80.0;40.0;40.0;0.0;495.0;455.0;411.0;29.0;2.0;4.0;9.0;40.0;29.0;10.0;1.0;396.0;36.0;302.0;58.0;21.0;9.0;8.0;4.0;453.0;21.0;359.0;73.0;124.0;5.0;95.0;24.0;86.0;890.0;837.0;36.0;16.0;1.0;21.0;23.0;0.0;11.0;895.0;26.0;767.0;56.0;9.0;4.0;20.0;69.0;50.0;1.0
Carry-le-Rouet;13021;93;13;Métropole Aix-Marseille-Provence;2082.86806952843;1639.80910473545;443.058964792973;307.52743235014;237.726798033826;51.5917731903196;186.135024843506;69.8006343163148;1088.47359267303;816.363940482116;748.586512957579;42.487342627322;11.1276373547748;6.06962037533172;8.09282716710896;272.109652190918;118.345936015847;152.752112779182;1.01160339588862;994.394476855392;823.445164253337;735.435668811027;64.7426173368717;5.0580169794431;6.06962037533172;12.1392407506634;170.949312602056;120.369142807625;49.5685663985424;1.01160339588862;798.155079356121;50.580169794431;568.521108489404;179.053801072286;38.4409290437676;9.10443056299758;15.1740509383293;14.1624475424407;801.189889543787;46.5337562108765;576.613935656513;178.042197676397;176.01899088462;17.1972577301065;114.311183735414;44.5105494190993;432.942930834087;1649.92513869434;1559.89243646025;21.243671313661;58.67299696154;10.1160339588862;81.9165524607358;83.9630818587555;4.04641358355448;23.2668781054383;1782.44518355575;107.229959964194;1484.022181768606;107.22995996419371;16.1856543342179;12.13924075066344;20.232067917772362;238.715078823472;202.3206791777244;2.02320679177724
Ceyreste;13023;93;13;Métropole Aix-Marseille-Provence;1954.5302105048;1446.7593476865;507.770862818303;315.903246715204;255.823488137465;51.3585033003245;204.464984837141;60.0797585777381;979.687676162794;667.660542904218;604.673699234009;38.7611345662826;8.72125527741359;0.0;15.5044538265131;312.027133258575;141.478141166932;167.641906999172;2.9070850924712;974.842534342008;779.098804782281;682.195968366574;72.67712731178;6.78319854909946;5.8141701849424;11.6283403698848;195.743729559727;145.35425462356;49.4204465720104;0.969028364157066;665.722486175904;57.1726734852669;475.792926801119;132.756885889518;50.3894749361674;18.4115389189843;20.3495956472984;11.6283403698848;763.594350955768;35.8540494738114;568.819649760198;158.920651721759;194.77470119557;16.4734821906701;130.818829161204;47.4823898436962;307.18199143779;1647.34821906701;1433.1929505883;174.425105548272;33.9159927454973;5.8141701849424;61.0487869418952;36.8230778379685;12.5973687340419;56.2036451211098;1691.92352381824;95.9338080515495;1286.869667600583;111.4382618780626;15.50445382651305;5.8141701849424;27.1327941963979;286.832395790492;217.0623535711824;3.876113456628266
Charleval;13024;93;13;Métropole Aix-Marseille-Provence;1078.0;918.0;160.0;196.0;167.0;18.0;149.0;29.0;551.0;456.0;405.0;22.0;8.0;1.0;20.0;95.0;53.0;42.0;0.0;527.0;462.0;388.0;50.0;3.0;14.0;7.0;65.0;50.0;13.0;2.0;452.0;42.0;366.0;44.0;16.0;6.0;10.0;0.0;460.0;29.0;373.0;58.0;147.0;15.0;113.0;19.0;210.0;868.0;767.0;83.0;18.0;0.0;42.0;45.0;16.0;20.0;918.0;37.0;793.0;72.0;11.0;15.0;27.0;103.0;55.0;2.0
Châteauneuf-le-Rouge;13025;93;13;Métropole Aix-Marseille-Provence;1062.26285727358;880.215986564892;182.046870708691;164.616851172752;141.376825124834;28.0816981412342;113.2951269836;23.240026047918;552.918953056715;431.877150723809;391.207105139952;19.366688373265;8.71500976796923;0.0;12.5883474426222;121.041802332906;56.1633962824684;64.8784060504376;0.0;509.343904216868;448.338835841084;396.048777233268;40.6700455838564;1.9366688373265;0.0;9.68334418663248;61.0050683757846;36.7967079092034;23.240026047918;0.968334418663248;428.003813049156;35.8283734905402;303.088673041597;89.0867665170188;26.1450293039077;9.68334418663248;11.620013023959;4.84167209331624;443.497163747768;31.9550358158872;323.423695833525;88.1184320983556;108.453454890284;11.620013023959;69.7200781437539;27.1133637225709;136.535153031518;925.727704242065;856.007626098311;43.5750488398462;20.3350227919282;5.81000651197949;20.3350227919282;22.2716916292547;2.90500325598974;14.5250162799487;940.252720522014;61.9734027944479;787.25588237322;60.0367339571214;10.65167860529573;0.0;22.271691629254683;92.9601041916718;88.11843209835561;0.968334418663248
Eyguières;13035;93;13;Métropole Aix-Marseille-Provence;3079.70104502396;2599.97773220044;479.723312823518;531.537503662473;472.815265162619;72.8965719308534;399.918693231765;58.7222384998542;1602.53301103625;1313.15074714329;1182.54438910051;60.7471432757112;38.4731907412838;1.01245238792852;30.3735716378556;289.382263892957;157.942572516849;129.41478660025;2.02490477585704;1477.16803398771;1286.82698505715;1118.75988866101;124.531643715208;19.2365953706419;6.07471432757112;18.2241429827134;190.341048930562;131.618810430708;54.6724289481401;4.04980955171408;1302.01377087608;97.1954292411379;957.77995898038;247.038382654559;69.8592147670679;14.1743334309993;31.3860240257841;24.2988573102845;1273.66510401408;75.933929094639;987.141078230307;210.590096689132;387.769264576623;43.5354526809264;267.287430413129;76.9463814825675;748.023195624576;2331.67784939938;2109.95077644304;155.917667740992;59.7346908877827;6.07471432757112;125.544096103136;111.369762672137;39.3065240746122;39.4856431292123;2665.78713741579;98.2078816290664;2301.30427776152;185.2787869909192;57.7097861119257;7.08716671549964;48.597714620569;289.56138294755704;184.0872155483901;6.074714327571121
Fuveau;13040;93;13;Métropole Aix-Marseille-Provence;4549.85253365039;3802.36099984077;747.49153380962;748.482245709941;607.579425735349;135.906950609368;471.672475125981;140.902819974592;2299.4152158883;1848.71759121515;1649.85501794118;85.9409849493189;40.9715497461127;2.99791827410581;68.9521203044336;450.697624673145;256.831581856017;189.868818451654;3.99722436547441;2250.43731776209;1953.64340862562;1740.79121116411;160.888280710345;13.9902852791604;8.99375482231743;28.9798766496895;296.793909136475;210.853585278775;77.945875126751;7.99444873094882;1839.72383639284;158.889668527608;1350.0631905306;330.770977334627;127.912501878419;49.9653045684301;48.9666595686806;28.9805377413085;1944.6496538033;107.925057867809;1519.94456497165;316.780030963847;463.678026395032;40.9715497461127;331.769622334376;90.9368543145429;806.451915383606;3743.40061826679;3508.56368679517;151.894525888028;74.9479568526452;7.99444873094882;179.875096446349;81.9430994922254;28.9798766496895;76.9465690353824;4040.20642705241;141.901464974342;3390.6462291052903;246.8292656596639;54.9618350252731;11.99167309642324;97.93199695412311;467.685167134792;267.814693578405;11.99167309642323
Gardanne;13041;93;13;Métropole Aix-Marseille-Provence;8787.63471482465;7910.07586279299;877.558852031658;1374.15311836315;1256.14716698202;310.899162269102;945.248004712922;118.00595138113;4591.70208178857;4012.97199844953;3408.84287043805;322.586129810636;108.02362506411;18.9388183374127;154.580554799317;578.730083339042;338.34475571278;240.385327626262;0.0;4195.93263303608;3897.10386434346;3404.40829143213;356.221116834968;37.051567763298;24.5100875132955;74.9128007997693;298.828768692616;237.049284830111;60.8011532094226;0.978330653082298;3987.66604457636;455.805607479728;3034.96087600864;496.899561087991;295.031713880757;107.61744132847;156.339936719547;31.0743358327397;3833.31446630921;337.837820592196;2969.18147146332;526.295174253686;921.287571507459;127.048553579365;655.567466383382;138.671551544713;2677.55087470849;6110.08384011616;5922.68662884372;75.1821148740039;99.2319073768242;12.9831890216054;243.945830269323;372.348889730994;67.3318777096725;163.246186326524;7488.01466789874;452.747262889389;6813.25116187018;678.807246645604;145.07519282740802;43.4489058507082;229.49335559908633;575.3940405428909;301.1864808356846;0.978330653082298
Gignac-la-Nerthe;13043;93;13;Métropole Aix-Marseille-Provence;4067.73405819015;3613.4309880337;454.303070156451;615.778079201057;555.592629735886;124.587152920791;431.005476815095;60.1854494651709;2058.95404378716;1786.17805508211;1587.14854637991;96.1025725330954;44.6537205709332;4.85366527944926;53.4195503187215;272.775988705049;157.258755054156;113.575767539113;1.94146611177971;2008.780014403;1827.25293295159;1623.39899121472;142.697759215808;16.5024619501275;16.5024619501275;28.1512586208057;181.527081451403;133.9611617128;46.5951866827129;0.970733055889853;1772.58779229965;157.287987298936;1339.611617128;275.688187872718;115.850555417782;34.3089787230347;65.0391147446202;16.5024619501275;1814.63340322503;145.943280150368;1378.44093936359;290.249183711066;421.298146256196;45.6244536268231;306.751645661194;68.9220469681796;529.04951545997;3538.68454273018;3478.13653925334;21.3561272295768;36.279677079594;2.91219916766956;84.4537758624172;58.2439833533912;5.82439833533912;59.5480381761709;3729.55640072882;130.10746173402;3210.54753759463;238.80033174890337;61.1561825210607;21.35612722957676;81.5708089395272;291.219916766956;160.1709542218259;2.912199167669563
Grans;13044;93;13;Métropole Aix-Marseille-Provence;2309.39738813408;1936.53035369362;372.867034440461;381.941130847891;337.061143454776;60.0716125128142;276.989530941961;44.8799873931159;1211.78535836318;983.809729575734;872.704363421188;58.0520928201827;32.0660475368815;2.00618859080265;18.9810372066784;227.97562878745;111.036869184475;115.945857542232;0.992902060743094;1097.6120297709;952.720624117885;829.592259022556;82.1200695632007;14.9752536315709;7.99076481810609;18.0422770824511;144.891405653011;93.8925654731848;44.9733558316437;6.02548434818286;977.790840719664;77.01878776519;751.161653209972;149.610399744501;56.0657379298064;10.9967743614796;29.9916008592711;15.0773627090557;944.668427527337;68.2050061939453;721.533198237167;154.930223096224;271.970600335094;25.0336214323693;180.513263874122;66.4237150286026;477.405806311989;1831.99158182209;1729.02792961493;43.994383818109;55.9837828132951;2.9854855757577;72.0408062292407;93.327951745103;13.0713599052836;35.1194208788951;1998.79116493781;97.0466844377494;1702.2966224437441;140.1721623833834;47.0413011684524;9.996953408908741;37.0233142891295;204.92943465765978;160.91921337387572;7.018386408925954
Gréasque;13046;93;13;Métropole Aix-Marseille-Provence;1807.79933349381;1575.72371657698;232.075616916837;263.948663017003;236.059747679358;34.861144172057;201.198603507301;27.8889153376456;886.469094660879;735.072125685088;680.290327700427;29.880980718906;10.9563595969322;0.0;13.9444576688228;151.396968975791;78.6865825597859;72.7103864160047;0.0;921.330238832936;840.65159089189;753.996746807062;61.7540268190725;7.96826152504161;0.0;16.9325557407134;80.6786479410463;55.7778306752913;24.900817265755;0.0;727.103864160047;49.80163453151;567.738633659215;109.563595969322;31.8730461001664;10.9563595969322;16.9325557407134;3.9841307625208;832.683329366848;46.8135364596194;649.413314290891;136.456478616338;199.20653812604;11.9523922875624;158.369197810202;28.8849480282758;279.885186067086;1527.91414742673;1471.14028406081;24.900817265755;24.900817265755;6.97222883441141;69.7222883441141;48.8056018408799;6.97222883441141;19.920653812604;1611.58089343967;50.7976672221402;1434.287074507489;91.6350075379785;18.92462112197381;0.0;30.8770134095362;134.4644132350772;97.61120368175969;0.0
Jouques;13048;93;13;Métropole Aix-Marseille-Provence;1887.0;1560.0;327.0;387.0;324.0;59.0;265.0;63.0;958.0;772.0;683.0;54.0;17.0;1.0;17.0;186.0;102.0;83.0;1.0;929.0;788.0;674.0;84.0;9.0;13.0;8.0;141.0;89.0;50.0;2.0;757.0;68.0;543.0;146.0;49.0;13.0;28.0;8.0;774.0;44.0;589.0;141.0;257.0;20.0;182.0;55.0;410.0;1477.0;1216.0;215.0;45.0;1.0;70.0;79.0;8.0;24.0;1590.0;116.0;1357.0;138.0;26.0;14.0;25.0;191.0;133.0;3.0
Marignane;13054;93;13;Métropole Aix-Marseille-Provence;12592.9331216477;11352.7393844356;1240.19373721208;2073.32148732407;1904.36374362318;434.009897840946;1470.35384578224;168.957743700887;6651.54226982394;5835.5921951117;5086.38172281814;398.27346535352;165.284625629788;25.0889444092836;160.563436900969;815.950074712242;470.375375282987;344.574690531071;1.00000889818338;5941.39085182374;5517.1471893239;4770.92632832252;525.96632357497;73.9073154901277;55.4820465784983;90.8651753577844;424.243662499835;318.787631976058;102.61478854754;2.84124197623789;5797.73474894186;617.658670210185;4332.38671174762;847.689366984051;409.065445871902;144.795026897117;205.751392572532;58.5190264022519;5475.5194601886;469.292540606778;4206.30901320781;799.91790637401;1449.77340517695;161.960536394272;1043.36737734015;244.445491442525;4537.57173854556;8055.36138310212;7816.75341573364;88.2275632356152;136.650090186488;13.7303139463753;268.827487167342;413.227361567732;54.7814265329067;176.554286257141;11244.7313017265;434.811258396069;9857.308051140659;924.23978892849;239.1919411199157;80.5709909877819;251.4286122587534;789.163007259045;447.189479078611;3.84125087442127
Marseille;13055;93;13;Métropole Aix-Marseille-Provence;308413.741788915;266717.878869062;41695.8629198533;53671.2250795185;47171.749640307;14176.0895407983;32995.6600995087;6499.4754392115;156500.119846227;131130.779862019;110169.158496993;13331.0279310801;3180.73041985567;914.62488767701;3535.23812641328;25369.339984208;14969.4306030804;10277.9356194107;121.97376171686;151913.621942688;135587.099007042;114860.080215157;14959.855314063;1077.17086368541;1443.524449334;3246.46816480287;16326.5229356454;12122.6721167229;3972.87804301372;230.972775908737;128815.818359018;11156.0591196388;98609.5221618811;19050.2370774977;13345.1032658739;3239.56846800789;8362.68197457966;1742.8528232863;133528.469443542;11451.3013726991;100192.654475555;21884.5135952878;32130.0134333751;4536.5972211929;22194.433445854;5398.98276632818;259737.841939821;48675.8998490944;40460.4807333351;3232.58075503548;4416.73254439171;566.105816332078;8060.16529655907;30269.5815224037;5403.4524289276;16834.7911614389;164497.10706274;83348.6443168461;225029.23871215;28290.8832451431;4257.9012835410795;2358.14933701101;6781.70629121615;27092.1027198033;14250.81366242442;352.946537625597
Martigues;13056;93;13;Métropole Aix-Marseille-Provence;18239.6981834943;16448.2562776182;1791.4419058761;3196.36790190284;2931.46028398133;542.332815556835;2389.12746842449;264.907617921508;9571.78719603743;8543.23482122244;7158.85912168048;798.81667941177;322.697681683974;52.1806069747454;210.680731471467;1028.55237481499;495.907745756724;517.122197506193;15.5224315520763;8667.91098745689;7905.02145639578;6453.98963413755;1139.59988885959;82.9325447026206;79.8837101797757;148.615678516252;762.88953106111;534.258738404858;218.155614752841;10.4751779034098;8479.81301145949;856.035707522759;6313.67100459654;1310.10629934019;516.87016339859;157.628150375389;265.945952637151;93.2960603860496;7806.07150932031;641.64307863815;5848.71143082013;1315.71699986203;2335.8434734619;229.671214691723;1721.35210948029;384.820149289882;9704.87490749697;8534.82327599735;8165.72654835797;84.4602450619452;263.262288892414;21.3741936850248;449.411279395494;830.355331353303;85.0616583955479;265.221305708788;15575.9738949848;1033.67471365635;13612.84875581803;1938.4165682713601;405.6302263865946;132.06431715452112;359.296409987719;1030.166484161582;735.2778122590339;25.9976094554861
Mimet;13062;93;13;Métropole Aix-Marseille-Provence;1769.92691767167;1483.97328080556;285.953636866108;244.551909909353;213.44643760246;31.1054723068929;182.340965295567;31.1054723068929;871.41218471708;696.40139907889;638.482323010894;35.1083963762743;4.14739630758572;0.0;18.6632833841357;175.01078563819;87.9876992979922;87.0230863401979;0.0;898.514732954592;787.571881726674;718.247465812817;52.7348306835136;4.14739630758572;5.18424538448215;7.25794353827501;110.942851227918;82.9479261517144;26.9580759993072;1.03684907689643;689.143455540615;53.9161519986144;495.541622637391;139.685680904609;27.9949250762036;8.29479261517144;8.29479261517144;11.4053398458607;782.387636342192;40.4371139989608;580.491010823797;161.459511519434;180.267267141774;14.51588707655;119.237643843089;46.513736222135;200.498595845988;1569.42832182568;1511.50924575769;39.25579268386;18.6632833841357;0.0;48.7319066141322;14.3714148383457;6.07662222317424;30.0686232299965;1607.57502931355;63.1033214524779;1356.729788823711;87.84322705978789;8.29479261517144;5.18424538448215;25.92122692241071;170.9356254497066;113.9811623395051;1.03684907689643
La Penne-sur-Huveaune;13070;93;13;Métropole Aix-Marseille-Provence;2470.44228092524;2182.45301042493;287.989270500307;397.067826831675;367.968924102511;72.7742959856878;295.194628116823;29.0989027291644;1206.97142560539;1025.91206888025;909.165693515293;66.8556241702723;18.9294227905058;7.96208944221678;22.9992389619579;181.059356725147;100.110594381772;80.9487623433747;0.0;1263.47085531985;1156.54094154469;1020.32680277737;95.0962593181284;7.01690321960129;7.98117369078383;26.1198025388008;106.92991377516;71.8549895394203;33.0986246553044;1.97629958043532;1016.85211576791;91.0110739236246;766.984749506732;158.856292337551;68.7552181617484;22.8746882694313;34.863361448111;11.0171684442061;1149.45728801278;82.0990964140852;867.580452780327;199.77773881837;292.158815905498;30.9671259601536;203.680649128008;57.5110408173368;582.965343856429;1887.47693706881;1820.23048420726;40.21022671153;24.0195890238841;3.01663712613823;51.1133447245219;74.1793374168243;10.0621221609066;100.087938024971;2011.53038101044;223.46915758757;1929.492496292663;161.9518834884007;25.94632601010709;15.94326313300061;49.1190415007587;171.96558392119232;114.04738699867909;1.97629958043532
Peypin;13073;93;13;Métropole Aix-Marseille-Provence;2386.61932597971;2056.71372957052;329.905596409183;335.854807760463;304.152167865286;59.4424498034563;244.70971806183;31.7026398951767;1198.75607103637;993.679619214445;900.553114522363;44.5818373525922;13.8699049541398;2.97212249017282;31.7026398951767;205.076451821924;106.996409646221;98.0800421757029;0.0;1187.86325494334;1063.03411035608;954.051319345474;80.252273605601;7.92565997379418;2.97212249017282;17.8327349410369;124.829144587258;89.1636747051845;33.6840548886252;1.98141499344854;986.744666737375;86.1915522150117;712.318690144752;188.234424377612;55.4796198165592;18.8234424377612;27.7398099082796;8.91636747051845;1053.12703538884;55.4796198165592;793.556704876142;204.090710696135;239.756180578209;15.8513199475884;163.466736959505;60.4381236711155;309.100738977973;2077.51858700173;1966.55934736861;51.5167898296621;54.488912319835;4.95353748362136;42.6004223591437;21.795564927934;4.95353748362136;36.6561773787981;2207.30126907261;73.3123547575961;1854.604433867837;124.83411095819321;21.79556492793398;5.94424498034564;49.5353748362136;196.1600843514055;131.7640970643281;1.98141499344854
Saint-Antonin-sur-Bayon;13090;93;13;Métropole Aix-Marseille-Provence;49.0;37.0;12.0;6.0;6.0;2.0;4.0;0.0;26.0;16.0;16.0;0.0;0.0;0.0;0.0;10.0;4.0;6.0;0.0;23.0;21.0;18.0;2.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;16.0;2.0;12.0;2.0;2.0;1.0;1.0;0.0;20.0;1.0;15.0;4.0;3.0;0.0;1.0;2.0;9.0;40.0;35.0;1.0;4.0;0.0;1.0;1.0;0.0;0.0;46.0;1.0;34.0;2.0;0.0;0.0;1.0;6.0;6.0;0.0
Saint-Estève-Janson;13093;93;13;Métropole Aix-Marseille-Provence;164.50926792335;124.627988291322;39.8812796320285;38.846141922186;31.858410098908;4.97994063330596;26.878469465602;6.98773182327801;80.7603075198015;54.8420573151983;51.8448829394689;1.00600856165933;0.0;0.0;1.99116581407005;25.9182502046032;19.9323531743493;5.98589703025391;0.0;83.748960403549;69.7859309761236;63.8207982413906;3.98229692430901;0.0;0.993487401242016;0.989348409182056;13.9630294274254;9.97659351105638;3.98643591636897;0.0;53.8402399103103;3.97815793224905;42.853516378856;7.00856559920518;3.97812322841797;0.989348409182056;2.98877481923591;0.0;68.7841135712357;3.98645323206394;52.788372568189;12.0092877709828;26.878469465602;3.98645323206394;20.8925551196532;1.99946111388494;40.9120871521489;123.597180771202;101.702756299878;18.909771256011;1.99530480613001;0.989348409182056;12.9652814617498;6.98773175083687;0.0;3.00546967554427;141.550785035219;0.0;115.66568118085951;4.98830548596834;0.0;0.993487401242016;2.980514223252106;29.90894668540568;9.972332946622881;0.0
Saint-Mitre-les-Remparts;13098;93;13;Métropole Aix-Marseille-Provence;2370.0;1981.0;389.0;415.0;358.0;55.0;303.0;57.0;1230.0;1006.0;883.0;65.0;28.0;2.0;28.0;224.0;116.0;107.0;1.0;1140.0;975.0;860.0;87.0;8.0;6.0;14.0;165.0;110.0;52.0;3.0;987.0;88.0;716.0;183.0;44.0;17.0;15.0;12.0;969.0;56.0;701.0;212.0;298.0;23.0;204.0;71.0;482.0;1888.0;1823.0;18.0;40.0;7.0;51.0;62.0;19.0;19.0;2157.0;62.0;1743.0;152.0;36.0;8.0;42.0;226.0;159.0;4.0
Sénas;13105;93;13;Métropole Aix-Marseille-Provence;2811.91119614909;2379.64748071997;432.263715429114;468.474070616062;408.169360867051;64.3419682154957;343.827392651555;60.3047097490114;1468.78319995263;1200.37984452034;1057.62110254221;82.4381467761038;33.176327361115;6.03205952020272;21.1122083207095;268.403355432284;146.774819840594;119.617849084956;2.01068650673424;1343.12799619646;1179.26763619963;1017.40737240753;117.625160643953;13.0694622937726;15.0801488005068;16.0854920538739;163.86035999683;109.571824315006;53.2831924284574;1.00534325336712;1195.35312825351;117.625160643953;915.867703817446;161.860263792106;61.3259384553943;21.1122083207095;26.1389245875451;14.0748055471397;1168.20886041259;81.4328035227367;886.7127494698;200.063307420057;335.784646624618;35.1870138678492;230.22360502107;70.3740277356984;797.226609618116;2014.68458653097;1686.94268593329;282.501454196161;44.2351031481533;1.00534325336712;112.580446311386;134.715995951194;47.2511329082546;21.1122083207095;2412.80792262807;83.443490029471;2075.02847494974;200.0633074200568;46.2457896548876;21.11220832070952;37.1977003745834;256.3466441556;172.90104151341342;3.01602976010136
Le Tholonet;13109;93;13;Métropole Aix-Marseille-Provence;999.0;741.0;258.0;172.0;122.0;35.0;87.0;50.0;536.0;379.0;342.0;24.0;1.0;1.0;11.0;157.0;56.0;101.0;0.0;463.0;362.0;323.0;30.0;2.0;2.0;5.0;101.0;52.0;45.0;4.0;371.0;29.0;266.0;76.0;30.0;5.0;13.0;12.0;356.0;14.0;270.0;72.0;82.0;5.0;58.0;19.0;216.0;783.0;728.0;22.0;28.0;5.0;64.0;24.0;9.0;39.0;780.0;83.0;665.0;54.0;3.0;3.0;16.0;108.0;146.0;4.0
Ventabren;13114;93;13;Métropole Aix-Marseille-Provence;2342.26816576843;1795.23174131202;547.036424456418;371.06145078362;279.384996592949;54.4014123768814;224.983584216068;91.6764541906704;1187.42340333271;861.01492907142;787.472279006377;42.3122096264633;10.0743356253484;0.0;21.1561048132316;326.408474261288;130.966363129529;194.434677569224;1.00743356253484;1154.84476243573;934.216812240595;834.154989778847;71.8536827107721;6.04460137520904;2.01486712506968;20.1486712506968;220.62795019513;160.18193644304;58.4311466270207;2.01486712506968;851.948027008606;53.3939788143465;599.082202812362;199.471845381898;51.3791116892768;10.0743356253484;30.2230068760452;11.0817691878832;923.135043052712;55.4088459394162;666.239484606328;201.486712506968;215.916682153254;22.1635383757665;141.366598525676;52.3865452518117;369.728117450286;1972.54004831815;1838.55138450101;44.327076751533;80.5946850027872;9.06690206281356;103.765656941089;15.1115034380226;11.0817691878832;36.2676082512542;2061.53496871708;114.506659233104;1621.627268785224;114.1658923372354;16.11893700055744;2.01486712506968;41.3047760639284;291.148299572569;252.8658241962447;3.0223006876045204
